[2023-05-17 00:54:29,906] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-17 00:54:38,259] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-17 00:58:16,490] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-17 00:58:20,200] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-17 00:58:21,203] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-17 00:58:44,010] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-17 00:58:44,865] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-17 01:00:40,676] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-17 02:04:03,642] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-17 02:04:15,526] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-17 02:07:11,099] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-17 02:07:14,841] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-17 02:07:15,942] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-17 02:07:36,736] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-17 02:07:37,771] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-17 02:09:00,066] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-17 03:10:53,259] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-17 03:11:00,789] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-17 04:11:45,820] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-17 04:11:58,300] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-17 04:12:36,681] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-17 04:12:39,856] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-17 04:12:41,151] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-17 04:13:07,872] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-17 04:13:09,029] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-17 04:15:20,375] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
